Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
57591,Italy,"Made entirely with the Corvina grape, this brawny wine conveys aromas of blackberry, mocha and baking spices. The smooth, dense palate offers up blueberry extract, grilled herbs, chocolate, vanilla and licorice alongside velvety, enveloping tannins. Enjoy through 2018.",Cresasso,93,75.0,Veneto,Veronese,,Kerin O’Keefe,@kerinokeefe,Zenato 2008 Cresasso Corvina (Veronese),Corvina,Zenato
56693,US,"Subtle aromatics ride a steely frame of straightforward acidity and subtle oak, the wine medium in build and layers. It finishes in a flourish of salty brine.",,87,20.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Bravium 2015 Chardonnay (Russian River Valley),Chardonnay,Bravium
25646,Australia,"This is a lean, fresh Riesling with white stone fruit at its core. Grass and mineral—even waxy—flavors freshen up the palate, and floral and saffron notes waft from the nose. Lemon rind and viscous sour apple flavors linger on the finish. For this range of flavors to work in harmony, you surely must count elegance and subtlety among its virtues.",Watervale,90,19.0,South Australia,Clare Valley,,,,Mitchell 2001 Watervale Riesling (Clare Valley),Riesling,Mitchell
18829,Italy,"Made from an Italian grape called Incrocio Manzoni 6.0.13, this fresh white wine opens with aromas of honeydew melon, peach, passion fruit and almond paste. It shows a silky, smooth feel in the mouth.",Nina,87,17.0,Veneto,Veneto,,,,Cà Di Rajo 2008 Nina Manzoni (Veneto),Manzoni,Cà Di Rajo
105012,Italy,"This opens with sweet fruit tones of honeydew, ripe peach and apricot. The full, generous mouthfeel is quite loveable.",,88,20.0,Northeastern Italy,Collio,,,,Conti Formentini 2010 Pinot Grigio (Collio),Pinot Grigio,Conti Formentini
72163,France,"It was inevitable that a producer would play on the name of the appellation Saint-Amour when naming his wine. Luckily, the wine itself is delicious and charming. With just the right tannic structure to sustain the berry fruits, it's rounded, ripe and fruity. That structure will allow it to age, but it is ready to drink now.",Esprit de Séduction,88,24.0,Beaujolais,Saint-Amour,,Roger Voss,@vossroger,Pascal Berthier 2013 Esprit de Séduction  (Saint-Amour),Gamay,Pascal Berthier
46949,Italy,This has jammy aromas of strawberry and raspberry that would work well at cocktail hour. The palate is lean.,Alhambra,85,12.0,Sicily & Sardinia,Sicilia,,,,Principi di Spadafora 2010 Alhambra Nero d'Avola (Sicilia),Nero d'Avola,Principi di Spadafora
93897,Portugal,"A smooth, ripe and accessible Port that balances its raisins and other dried fruits with a drier, denser character. This well-made, generous wine can be drunk now.",Sarzedinho Reserve,88,30.0,Port,,,Roger Voss,@vossroger,Quinta Vale Dona Maria NV Sarzedinho Reserve  (Port),Port,Quinta Vale Dona Maria
51669,Austria,"Nomes est omen: the easy joy of crunchy red, ripe cherries is embodied by this easy-drinking, peppery and fruit-driven red. Fruit abounds on the slender, spicy, fresh but generous and balanced body. What's not to like?",Austrian Cherry,89,13.0,Niederösterreich,,,Anne Krebiehl MW,@AnneInVino,The Dot 2015 Austrian Cherry Zweigelt (Niederösterreich),Zweigelt,The Dot
40525,US,"Green peppercorns give a hard edge to the blackberry, currant and anise flavors on this Cabernet. Despite firm tannins, the palate shows lots of finesse and has a rewardingly chewy mouthfeel. An interesting wine hinting at the promise of this appellation.",,89,44.0,California,Happy Canyon of Santa Barbara,Central Coast,,,Star Lane Vineyard 2008 Cabernet Sauvignon (Happy Canyon of Santa Barbara),Cabernet Sauvignon,Star Lane Vineyard
104460,US,"Coming from the winery's estate vineyard in The Rocks District, this wine offers captivating notes of smoked meat, fire pit, flowers, black olive and peat that are followed by abundant fruit and savory flavors with a palate-coating lithe feel. Meaty flavors persist on the finish. It shows a spot-on sense of balance that thoroughly enchants.",The Stones Speak,93,55.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Saviah 2013 The Stones Speak Syrah (Walla Walla Valley (WA)),Syrah,Saviah
36506,Ukraine,"Persistent bubbles lead the way to aromas of citrus blossom, green apple and yeasty bread. There are flavors of apple juice and lemon preserves in the midpalate. The finish is pleasantly sweet.",Semi-Sweet Bianco,83,10.0,Ukraine,,,Jeff Jenssen,@worldwineguys,Marengo NV Semi-Sweet Bianco Sparkling (Ukraine),Sparkling Blend,Marengo
25305,France,"This is certainly a rich wine, the yellow peach flavors ripe and concentrated. But there is also a hard core where the botrytis dominates and makes for a tight character. It is missing charm.",,87,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château d'Arche 2006  Sauternes,Bordeaux-style White Blend,Château d'Arche
91099,Greece,"A soft nose of juicy berry, spicebox and a touch of flowers lead this elegant red. On the palate, tobacco, clove, red berries and spice flavors are balanced and ageable. This is still a dry style of red that goes well with spicy food.",Agiorgitiko by Gaia,86,18.0,Nemea,,,Susan Kostrzewa,@suskostrzewa,Gaia Wines 2007 Agiorgitiko by Gaia Agiorgitiko (Nemea),Agiorgitiko,Gaia Wines
41612,US,"Here's a Pinot that needs some time in the cellar. It's currently laden with heavy tannins, which accentuate the dry austerity. However, there's a beautiful heart of black cherries and cola, with a long, spicy finish. Should develop for a few years.",Heritage Reserve,89,40.0,California,Carneros,Napa-Sonoma,,,Schug 2007 Heritage Reserve Pinot Noir (Carneros),Pinot Noir,Schug
119112,US,"This is a perfect wine for fans of stem inclusion, but perhaps not for others. The aromas show green peppercorns, pasilla chile and a very tight boysenberry. The flavors are also green with jalapeño and other peppers, against a barely ripe, dark berry backdrop.",Verna's Vineyard,88,50.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Jaffurs 2012 Verna's Vineyard Syrah (Santa Barbara County),Syrah,Jaffurs
108293,France,There's a green edge to this wine that struggles with the richer dark berries and fudge cake flavors. Soft and round in the mouth with a short finish.,Le Dog de Jean Marc,84,11.0,Languedoc-Roussillon,Vin de Pays d'Oc,,Lauren Buzzeo,@laurbuzz,Mont Tauch 2009 Le Dog de Jean Marc Merlot (Vin de Pays d'Oc),Merlot,Mont Tauch
108513,US,"A charming young Cabernet, this is rich in blackberry, currant and anise flavors that are complex and interesting. It's a very dry wine, but the fruit is so polished, it seems almost sweet. This is delicious now, although it's pretty tannic and could develop bottle complexity over the next 6–8 years.",Longwood,90,32.0,California,Napa Valley,Napa,,,Beaucanon 2009 Longwood Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Beaucanon
65699,US,"This is a ripe, enjoyable wine with bright flavors of blackberries and currants. Brisk acidity and thick tannins make this a great pairing with a marbled steak.",,87,30.0,California,Central Coast,Central Coast,,,Smith & Hook 2011 Cabernet Sauvignon (Central Coast),Cabernet Sauvignon,Smith & Hook
128314,US,"This is a dry, finely acidic Syrah, whose sour cherry and tart persimmon flavors have just a touch of smoky new oak. It's not offering everything it has, but hangs back a little, teasing with nuance and subtlety. A very good Syrah that's drinking well now and should age well over the next 5–7 years.",,90,52.0,California,Santa Maria Valley,Central Coast,,,Bien Nacido 2009 Syrah (Santa Maria Valley),Syrah,Bien Nacido
59918,US,"This is the priciest Cab Ca' Momi has released in years, but it's also the best. It's soft, complex and delicious in black currants, chocolate and oak, with wonderfully smooth tannins, and just enough acidity for balance. It's clearly decadent for drinking now through 2020. Beyond that, all bets are off.",Reserve,92,68.0,California,Napa Valley,Napa,,,Ca' Momi 2011 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Ca' Momi
49405,France,"This wine is tight and closed at this stage, although it has great potential. The fruit is lively and crisp, just waiting to burst out with citrus and sliced apple fruitiness. Wait until late 2017.",,88,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Lussac 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château de Lussac
13001,US,"The fault with this enormous Zin is that despite a hefty 15.6% alcohol, it still tastes as sweet as a ruby Port. Fifty percent new oak only contributes caramel to what should properly be labeled a dessert wine.",Beatty Ranch Vineyard,82,39.0,California,Howell Mountain,Napa,,,Vie Winery 2005 Beatty Ranch Vineyard Zinfandel (Howell Mountain),Zinfandel,Vie Winery
124487,France,"Based in Nuits Saint-Georges, Aegerter has its own domaine around the town. This wine, with its new wood and spice flavors, is balanced with red-berry fruits and soft tannins. It will develop well and should be ready to drink from 2019.",,90,80.0,Burgundy,Nuits-St.-Georges,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2014  Nuits-St.-Georges,Pinot Noir,Jean-Luc and Paul Aegerter
23024,US,"There's a nice touch of green pasilla chile on the nose of this wine, with red currant undertones. The peppery elements consume the palate as well, giving it a more distinct and food-friendly nature than overly ripe versions.",,91,35.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Le Vigne 2011 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Le Vigne
56783,Portugal,"Ripe and smooth wine, with a rich Port-like aroma, the sweet fruit structured with some fresh stalky tannins. Great herbal and wild berry flavors to finish.",Azul Portugal,89,10.0,Douro,,,Roger Voss,@vossroger,Wines & Winemakers 2008 Azul Portugal Red (Douro),Portuguese Red,Wines & Winemakers
73214,US,"Heady floral and stone fruit scents are enticing, but a bit perfumy on this aromatic wine. The palate is bright and fresh with brisk lemon and tangerine flavors that are straightforward yet enjoyable.",,86,18.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Coffee Pot Cellars 2010 Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,Coffee Pot Cellars
5930,France,"This wine has attractive black-currant fruits and fresh, light acidity. It's an early-developing wine with soft tannins and a stalky backdrop. Drink from 2018.",,88,45.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Chateau d'Angludet 2013  Margaux,Bordeaux-style Red Blend,Chateau d'Angludet
93211,Italy,"This blend of Incrocio Manzoni, Trebbiano, Malvasia and Grechetto opens with tutti frutti aromas of ripe banana, pineapple and pear that carry over to the palate, along with mango. The savory palate also has a certain salinity that restrains the exuberant fruit.",Hedone Bianco,86,20.0,Central Italy,Umbria,,Kerin O’Keefe,@kerinokeefe,Cirulli 2011 Hedone Bianco White (Umbria),White Blend,Cirulli
85586,US,"Perfumed with oak and smoke, this is a full-bodied, robustly built and powerful reserve-level wine, the fruit taking on a candied berry quality as it opens. Soft tannins fill out the palate, while a layering of pepper and cinnamon notes weigh in, taking full strength on the finish.",Reserve,88,55.0,California,Chiles Valley,Napa,Virginie Boone,@vboone,Frank Family 2014 Reserve Zinfandel (Chiles Valley),Zinfandel,Frank Family
38618,US,"This is barrel fermented, and it's for the consumer who loves the oakier style of Chardonnay. This excellent vineyard has the fruit concentration and acidity to stand up to the barrel flavors.",Connor Lee Vineyard,88,18.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Arbor Crest 2007 Connor Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Arbor Crest
37376,Austria,"Lovers of the purest mineral Riesling, very steely, will go crazy for this wine. It is tightly woven around a core of green and white fruits and the crispest, knife-edge sharp acidity. It is for aging, to produce a stunning wine in 4–5 years at a minimum.",Heiligenstein,94,54.0,Kamptal,,,Roger Voss,@vossroger,Schloss Gobelsburg 2008 Heiligenstein Riesling (Kamptal),Riesling,Schloss Gobelsburg
67533,US,"Aromatically this wine offers a lot of pleasant things, from anise and violet to pretty dark cherry and blackberry fruit. The tannins are pronounced and leathery, the mouthfeel quite concentrated, making it a hearty wine that could take a little more time in bottle to come around. The 2009 is more accessible.",Shake Ridge Vineyards,87,38.0,California,Amador County,Sierra Foothills,Virginie Boone,@vboone,Yorba 2008 Shake Ridge Vineyards Tempranillo (Amador County),Tempranillo,Yorba
52851,US,"Vanilla, green wood and dark fruit aromas lead to sweet black currant and baking spice flavors. The wood is somewhat prominent at times but it still provides a lot of appeal.",,89,34.0,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Coeur d'Alene 2013 Cabernet Sauvignon (Washington),Cabernet Sauvignon,Coeur d'Alene
41766,France,"A closed nose shows the faintest notes of quince. The palate is dry and fresh with lots of lemony zestiness. It's slender and clean with a wonderful, straightlaced backbone. Freshness and tautness signal a purposeful, lively wine, full of apple fruit and aromatic overtones of quince.",Kirchberg de Barr Grand Cru,91,22.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Willm 2013 Kirchberg de Barr Grand Cru Riesling (Alsace),Riesling,Willm
26704,US,"Fruity, floral and honeylike flavors give a lot of oomph to this wonderfully expressive, medium-bodied wine. It's as if honeysuckle and orange blossoms were soaked in fresh pear juice.",Dry,88,15.0,California,Mendocino County,,Jim Gordon,@gordone_cellars,Graziano 2014 Dry Chenin Blanc (Mendocino County),Chenin Blanc,Graziano
30524,Italy,"Aromas of toast, oak extract, red berry and coconut lead the nose on this full-bodied red. The palate delivers wild cherry marinated in spirits, dried sage and oak-driven spice alongside astringent tannins.",Martinenga Camp Gros,88,,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Tenute Cisa Asinari dei Marchesi di Gresy 2010 Martinenga Camp Gros  (Barbaresco),Nebbiolo,Tenute Cisa Asinari dei Marchesi di Gresy
15663,France,"Aromatic notes of tangerine and mandarin play on the nose, making for a heady opening. The concentrated palate shows juicy ripeness against tingling tart freshness. The finish is absolutely dry and totally refreshing. Drink now–2027.",Anne de K Schlossberg Grand Cru,94,25.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Bestheim 2015 Anne de K Schlossberg Grand Cru Riesling (Alsace),Riesling,Bestheim
2683,Spain,"Earthy, mildly leafy aromas of dried red fruits and vanilla are textbook for Rioja gran reserva. A medium-bodied palate shows balsamic richness along with flavors of prune, raisin, cassis and loamy earth. This is mild but solid on the finish, with a quick fade to the fruit component. Drink now.",Viña Muriel Gran Reserva,90,50.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Muriel 2004 Viña Muriel Gran Reserva  (Rioja),Tempranillo,Bodegas Muriel
99863,Italy,"La Corte del Pozzo is an easy-going Ripasso with bright berry nuances and loads of natural freshness and crispness. The wine would pair with easy, fatty foods like pizza or lasagna with melted mozzarella.",La Corte del Pozzo,86,,Veneto,Valpolicella Ripasso,,,,Gino Fasoli 2006 La Corte del Pozzo  (Valpolicella Ripasso),"Corvina, Rondinella, Molinara",Gino Fasoli
61950,Spain,"Pure apple, peach and melon aromas precede a fresh, tangy palate with depth, minerality and complexity. Tangerine and lemon-lime flavors are pure as glacial ice, while lime and apple flavors control the finish. Drink through summer 2016.",Esencia Diviña,91,23.0,Galicia,Rías Baixas,,Michael Schachner,@wineschach,Adegas Gran Vinum 2014 Esencia Diviña Albariño (Rías Baixas),Albariño,Adegas Gran Vinum
68180,US,"Mixing delicate highlights of dried leaves with generous flavors of ripe berries, this appealing, open, delicious Resonance Reserve is finished at just 13.8% alcohol. It is a pretty wine, balanced and lightly annotated with caramel and milk chocolate.",Resonance Vineyard Reserve,91,42.0,Oregon,Willamette Valley,,Paul Gregutt,@paulgwine ,Sineann 2010 Resonance Vineyard Reserve Pinot Noir,Pinot Noir,Sineann
124751,Portugal,"Named “new world” to recognize Portugal's great contribution to discovery, the wine itself is more traditional. It is a ripe blend of local varieties, fully integrated with black currant fruits and just a hint of a dry core of tannins. Drink now.",Novo Mondo Colheita Seleccionada,84,7.0,Tejo,,,Roger Voss,@vossroger,Enoport 2014 Novo Mondo Colheita Seleccionada Red (Tejo),Portuguese Red,Enoport
117356,Italy,"The nose is rather shy but eventually reveals suggestions of berry, aromatic herb and oak-driven spice. The assertive palate offers licorice, coffee and raw cherry alongside grainy tannins that clench the lean finish. You'll also notice a green note of powdered sage.",,87,49.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Negretti 2013  Barolo,Nebbiolo,Negretti
114924,US,"Grapefruit aromas, bright kiwi and apple flavors and appetizing acidity make a lively, refreshing wine. This will be thirst-quenching on hot summer days and good with seafood, goat cheese and many other dishes any time of the year.",,88,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,Bogle 2014 Sauvignon Blanc (California),Sauvignon Blanc,Bogle
45450,US,"Superfresh and fennel-laced on the nose, this cool-climate Syrah shows underripe plums, raspberry, charcoal, lavender, pepper sauce, thyme and forest underbrush on the nose. It's impressively floral on the energetic, not overly dense sip, with lavender, rosehip and white sage touches enlivening the dark red fruit.",Donna's,93,50.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Melville 2014 Donna's Syrah (Sta. Rita Hills),Syrah,Melville
44048,US,"This wine shows a lot of Bourbon-barrel oak flavor, underscoring fruit that has plenty of apple and melon intensity, enlightened with pleasing herbal accents.",,88,14.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Chinook 2000 Sémillon (Yakima Valley),Sémillon,Chinook
11405,US,"The nose of this bottling is pleasantly earthy and rustic, with composting rose petal, forest floor, snappy cranberry and iron-tinged aromas. It's light in body yet has a compelling tannic grip, its pomegranate and white pepper flavors proving quite delicate and focused.",Le Belier,91,63.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Demetria 2014 Le Belier Pinot Noir (Santa Maria Valley),Pinot Noir,Demetria
76547,US,"One of the most remote and unusual vineyard sites in Oregon, the Maple Ranch provides ripe grapes at lower alcohol levels. The reward can be found in the delicate but real accents—subtle spices and surprising length.",Maple Ranch,89,30.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Foris 2008 Maple Ranch Pinot Noir (Rogue Valley),Pinot Noir,Foris
52928,US,"This bottling, which is balanced by 16% Cabernet Franc and 9% Merlot, rides the savory edge of the grape, with aromas of underbrush and dried herbs giving depth to the black-olive and black-currant aromas. The palate offers a mix of red and darker fruits, including cranberry, plum and blackberry, with touches of thyme and anise.",Reserve,92,84.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Chateau Margene 2014 Reserve Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Chateau Margene
91275,Italy,"Here's a fresh-tasting sparkling wine from northern Italy with pretty aromas of peach, stone fruit and even a touch of melted butter. It has a sophisticated and rich side that is accented by natural sweetness and intense peach flavors.",Custoza Spumante Brut,86,,Veneto,Veneto,,,,Monte del Frá NV Custoza Spumante Brut White (Veneto),White Blend,Monte del Frá
6399,Portugal,"This broad, fruity wine brings out ripe berry flavors in spades. It has generous fruit, soft tannins and a smooth, open texture. Drink now.",Convento da Vila,86,7.0,Alentejano,,,Roger Voss,@vossroger,Adega Cooperativa de Borba 2015 Convento da Vila Red (Alentejano),Portuguese Red,Adega Cooperativa de Borba
27555,US,"There's a lot to love in this bottling for those who enjoy cooler-climate Syrah. But the tons of cracked black pepper, asphalt and gamy funk meet with enough elderberry and lavender to appeal to others as well. The palate packs a wide array of flavors, from anise to lavender to cracked peppercorn, with savory tar, dried elderberry and even some elderflower showing as well.",Manchester Vineyard,94,70.0,California,Arroyo Grande Valley,Central Coast,Matt Kettmann,@mattkettmann,Wedell Cellars 2012 Manchester Vineyard Syrah (Arroyo Grande Valley),Syrah,Wedell Cellars
63063,US,"Aromatically brooding, this suggests dry chocolate, violets, brown stems, herbs, black pepper and smoked meat. It's restrained in style with pure, tart blue fruit flavors and a light squeeze of tannins that need additional time in bottle to settle in fully. Enjoy it at the dinner table to see it at its best.",Les Collines Vineyard,91,40.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Kerloo 2012 Les Collines Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Kerloo
116667,Italy,"An easy-drinking blend of 40% Cabernet Sauvignon, 40% Merlot, 12% Petit Verdot and 8% Cabernet Sauvignon, this offers aromas of black currant, clove and roasted coffee bean. The polished, accessible palate shows cassis, toasted oak, licorice and mocha alongside fine-grained tannins. Enjoy over the next few years.",Il Pino di Biserno,89,65.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Tenuta di Biserno 2014 Il Pino di Biserno Red (Toscana),Red Blend,Tenuta di Biserno
120328,US,"As always, a stylish and well-proportioned effort from winemaker Joy Anderson. Blackberry and smoke wrap into a mid-palate with good focus and grip. Despite its modest price, this wine can go one-on-one with a thick, juicy steak. Tannins are just rough enough to give it some welcome muscle.",Reserve,89,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Snoqualmie 2008 Reserve Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Snoqualmie
80942,France,"Lightly wood-flavored wine, emphasizing also the ripe peach and quince flavors. There is a spicy touch, just a sprinkling of nutmeg, the wine ripe and full.",Gravières Premier Cru,88,40.0,Burgundy,Santenay,,Roger Voss,@vossroger,Domaine Jessiaume 2008 Gravières Premier Cru  (Santenay),Chardonnay,Domaine Jessiaume
120839,New Zealand,"More austere and stony than many Marlborough Sauvignon Blancs, this is a light-bodied wine built around hints of pineapple and guava. It's a pleasant, well-priced change of pace from overly fruity and herbal versions.",Cellar Selection,88,13.0,Marlborough,,,Joe Czerwinski,@JoeCz,Sileni 2016 Cellar Selection Sauvignon Blanc (Marlborough),Sauvignon Blanc,Sileni
60351,Austria,"This leathery, spicy wine is fully mature—perhaps too old. It has lost fruit certainly and gained a touch of cocoa along with the wood from barrel aging. It's not going to improve so drink now.",Cuvée Julia Gamlitzberg Reserve,84,,Steiermark,,,Roger Voss,@vossroger,Strauss 2008 Cuvée Julia Gamlitzberg Reserve Red (Steiermark),Austrian Red Blend,Strauss
82313,Italy,"A 50-50 blend of Inzolia and Viognier, this feels slender and tight on the palate, with a drying note of talcum powder behind the flavors of citrus, honeysuckle and stone fruit.",Barbazzale,87,14.0,Sicily & Sardinia,Sicilia,,,,Cottanera 2011 Barbazzale White (Sicilia),White Blend,Cottanera
90738,France,"A ripe, open style of wine, giving white fruits, even some peach flavors, with toast and sweetness. There is weight, and a dense texture as well, the acidity lifting the finish.",Domaine Long-Depaquit Les Vaucopins Premier Cru,91,,Burgundy,Chablis,,Roger Voss,@vossroger,Albert Bichot 2007 Domaine Long-Depaquit Les Vaucopins Premier Cru  (Chablis),Chardonnay,Albert Bichot
66464,France,"This tastes light and fruity. Its great swathe of acidity cuts through the orange and red fruit flavors, lending crispness and a fresh finish.",Aix,90,19.0,Provence,Coteaux d'Aix-en-Provence,,Roger Voss,@vossroger,Domaine Saint-Aix 2011 Aix Rosé (Coteaux d'Aix-en-Provence),Rosé,Domaine Saint-Aix
34291,Chile,"Every vintage this wine pulls the same score, so there's something to be said about consistency. This bottling is neutral on the nose, with hints of dust and melon. The palate is clean and citrusy in feel, with melon and green herb notes. An easy finish seems right given the precedings.",Reserva,86,12.0,Maule Valley,,,Michael Schachner,@wineschach,Palo Alto 2013 Reserva Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Palo Alto
12000,US,"Dark gold in color, this very sweet dessert wine has intense flavors of apricot nectar, pineapple-infused crème brûlée, vanilla frosting and butterscotch. It's rich, but balanced with a squeeze of lime acidity.",Home Farm Lipton-Daniel Vineyard,92,30.0,California,Dry Creek Valley,Sonoma,,,Peterson 2007 Home Farm Lipton-Daniel Vineyard Muscat Blanc (Dry Creek Valley),Muscat Blanc,Peterson
40374,Italy,"There's a reason why this finessed bottling is one of Sicily's most iconic whites. It doles out juicy yellow apple, mature pear, white grapefruit, yellow peach and tropical fruit accented by notes of vanilla and hazelnut, with fresh acidity. Subtle oak adds complexity and structure.",,91,42.0,Sicily & Sardinia,Sicilia,,Kerin O’Keefe,@kerinokeefe,Planeta 2011 Chardonnay (Sicilia),Chardonnay,Planeta
6052,US,"A nice young, jammy Zin with zesty aromas of blackberry jam and briary fruit, meaning it’s like the scent of wild berries on a hot summer day. A lovely wine with pretty fruit, but it’s most notable for the soft, plush, opulent tannins.",Barrel Select,88,14.0,California,Mendocino County,,,,Fetzer 1997 Barrel Select Zinfandel (Mendocino County),Zinfandel,Fetzer
120117,Italy,"This dry white wine opens with aromas of acacia flower, honey and stone fruit. The lack of sweetness holds back some of the aromatic intensity, and the wine is easy, fresh and zesty on the finish. Pair it with fried cocktail shrimp.",Terra di Vulcano Dry,85,15.0,Southern Italy,Basilicata,,,,Bisceglia 2011 Terra di Vulcano Dry Moscato (Basilicata),Moscato,Bisceglia
120267,US,"Bright cassis, strawberry and red currant flavors are on vivid display in this 100% varietal wine. Soft and easy to enjoy, it impresses with full-bodied accetnes of dusty cigar and mocha.",Maestro Collection,92,65.0,California,Oakville,Napa,Virginie Boone,@vboone,Beaulieu Vineyard 2013 Maestro Collection Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Beaulieu Vineyard
111424,US,"Marked by sweet, jammy fruit and oak, this wine is quite good, but doesn't show much complexity. It's smooth and silky, with pie-filling flavors of blackberries, raspberries and cherries, wrapped into firm but fine tannins. Could develop bottle complexity down the road, but it's a gamble.",Janzen,87,70.0,California,Napa Valley,Napa,,,Bacio Divino 2007 Janzen Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Bacio Divino
41952,US,"Buttery cream is on the nose of this vineyard-designate, a relatively affordable offering from an esteemed producer in the heart of the Napa Valley. Oaky on the palate, the medium-weighted wine is nicely offset by a searingly crisp bite of lemon that peaks on the finish.",Persephone Vineyard,87,28.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Peju 2013 Persephone Vineyard Chardonnay (Napa Valley),Chardonnay,Peju
65999,US,"Soft, layered and reasonably complex, this red blend showcases juicy black cherry, cassis and a wealth of dried herb. A good value for the quality, it'll serve a gathering well, or do its job as a weekday wine.",Tyto,88,18.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Owl Ridge 2012 Tyto Red (Alexander Valley),Red Blend,Owl Ridge
49568,US,"This Bordeaux blend is a complex and sappy red with plenty of raspberry, cherry and cassis fruit flavor, tangy acids and ripe tannins. Young and tart, it is structured for age, compact and quite young. The oak brings in hints of butter and caramel.",Inspiration Reserve Red,91,48.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Robert Karl 2005 Inspiration Reserve Red Red (Horse Heaven Hills),Red Blend,Robert Karl
121798,US,"Rich and soft, this Chard has strong flavors of stewed apricots, peaches, pineapples and vanilla. It would benefit from more crispness.",,84,15.0,California,Dunnigan Hills,Central Valley,,,Matchbook 2006 Chardonnay (Dunnigan Hills),Chardonnay,Matchbook
72625,US,"“Swan Song” indicates that this is the last vintage of Cabernet to be produced from this vineyard block. So enjoy it while it's here: There's plenty of dry black cherry, licorice, cola and smoked meat, and dusty tannins with nice grip close the show. Our critique is that this is an excellent finalé.",Sarah Block Swan Song Reserve,90,39.0,California,Sonoma County,Sonoma,,,Murphy-Goode 1997 Sarah Block Swan Song Reserve Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Murphy-Goode
75855,US,"Argyle's Reserve shows less oak than the Nuthouse and Spirithouse bottlings, with more compact and vivid fruit. Nice flavors of stone fruits, grapes and citrus, well integrated and full through the mid-palate. It rounds into a very pretty finish, fruit forward, balanced and true.",Reserve,90,20.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Argyle 1999 Reserve Chardonnay (Willamette Valley),Chardonnay,Argyle
31168,Chile,"Despite mild high-tone and mulchy notes, the nose on this Carmenère deals woody aromas, a touch of tree bark and earthy berry scents. A plush, fleshy palate is moderate in structure, with earthy raspberry and black-plum flavors that finish meaty and savory. Drink now.",1865 Single Vineyard,90,20.0,Maule Valley,,,Michael Schachner,@wineschach,San Pedro 2012 1865 Single Vineyard Carmenère (Maule Valley),Carmenère,San Pedro
24187,US,"With 6 Rhône varieties, including Viognier, this is a fresh, fruity wine meant to be consumed within the next five years. It's strong in cherry, blackberry and other berry flavors, with the smoky vanilla of oak.",Rhône Red Wine,87,40.0,California,Central Coast,Central Coast,,,Clos La Chance 2005 Rhône Red Wine Red (Central Coast),Rhône-style Red Blend,Clos La Chance
